listing_id,company,internship_title,domain,mode,location,country,stipend,stipend_currency,duration_months,required_skills,num_required_skills,bonus_skills,min_cgpa_required,min_year_required,eligible_branches,degree_required,experience_required,ppo_offered,certificate_provided,total_openings,total_applicants,posted_on,apply_by,company_tier,skill_coverage_score,is_relevant
LIST0813,SentinelOne,Cybersecurity Intern,Cybersecurity,On-site,Austin,USA,2969,USD,1,Metasploit|SIEM|Python|Networking|Kali Linux|Burp Suite,6,Cryptography|Nmap,7.4,1,Electronics|Computer Engineering|Information Technology|Computer Science|AI & Data Science,B.Sc CS|MCA|M.Tech,0-1 year,1,1,15,213,2024-12-05,2025-10-02,1,0.55,1
LIST0814,99Games,Game Development Intern,Game Development,On-site,Ahmedabad,India,18046,INR,1,Blender|DirectX|OpenGL|Game Physics,4,C++|C#,7.5,3,AI & Data Science|Information Technology,BCA|M.Tech|B.Sc CS,0-1 year,0,1,3,125,2024-11-25,2025-05-28,0,0.4,0
LIST0815,Housing.com,Full Stack Development Intern,Full Stack Development,On-site,Mumbai,India,32298,INR,3,Express.js|Docker|TypeScript|MongoDB|React,5,GraphQL|PostgreSQL,5.9,1,Information Technology|Computer Science,B.E.|B.Tech|M.Tech,1-2 years,1,1,1,18,2024-09-18,2025-05-20,0,0.5,1
LIST0816,ConsenSys,Blockchain Intern,Blockchain,Hybrid,Seattle,USA,2882,USD,6,Truffle|Rust|MetaMask|DeFi|Solidity,5,Ethereum|Smart Contracts,6.6,3,Computer Science|AI & Data Science|Computer Engineering|Electronics|Information Technology,BCA|M.Tech,1-2 years,0,1,7,52,2024-07-19,2025-07-16,1,0.5,1
LIST0817,Webflow,Web Development Intern,Web Development,Remote,Remote,Singapore,2887,SGD,3,Django|TypeScript|Bootstrap|React|CSS|Tailwind CSS,6,Node.js|HTML,7.4,3,Computer Engineering|Information Technology,M.Tech,Fresher,0,1,20,99,2024-11-26,2025-04-04,1,0.46,1
LIST0818,Stellapps,Computer Vision Intern,Computer Vision,Hybrid,Mumbai,India,16563,INR,1,Image Processing|YOLO|NumPy|TensorFlow|MediaPipe|PyTorch,6,OpenCV|Keras,5.2,1,Information Technology|Electronics|AI & Data Science|Computer Science|Computer Engineering,MCA,Fresher,0,1,12,163,2024-09-21,2025-03-12,0,0.6,1
LIST0819,Riot Games,Game Development Intern,Game Development,Remote,Remote,Singapore,1710,SGD,1,C#|DirectX|Blender|Unreal Engine|C++|Game Physics,6,OpenGL|Unity,6.6,1,Computer Engineering|Computer Science|Electronics|AI & Data Science,B.Sc CS|M.Tech,Fresher,0,1,9,354,2024-07-27,2025-10-06,1,0.6,1
LIST0820,ConsenSys,Blockchain Intern,Blockchain,On-site,Seattle,USA,1512,USD,3,Smart Contracts|DeFi|Web3.js|Hardhat|Rust,5,Ethereum|Solidity,5.4,2,Computer Science|Computer Engineering|Information Technology|AI & Data Science|Electronics,B.Sc CS|MCA|B.E.,0-1 year,1,1,5,77,2024-08-25,2025-04-23,1,0.5,1
LIST0821,HCL,Cloud Computing Intern,Cloud Computing,Remote,Remote,India,15099,INR,3,Terraform|CI/CD|Lambda|GCP|S3,5,IAM|Kubernetes,6.3,2,Computer Science|Computer Engineering|Information Technology|AI & Data Science|Electronics,BCA|MCA|B.Sc CS,Fresher,0,1,6,41,2024-10-15,2025-11-01,0,0.42,1
LIST0822,Myntra,iOS Development Intern,iOS Development,Remote,Remote,India,27177,INR,6,Combine|CocoaPods|Swift,3,UIKit|SwiftUI,6.9,1,Electronics|AI & Data Science,B.Sc CS|MCA|M.Tech,0-1 year,0,1,5,42,2024-07-10,2025-01-09,0,0.3,0
LIST0823,Nazara Technologies,Game Development Intern,Game Development,On-site,Delhi,India,11984,INR,1,Blender|Godot|Unity|C++|Game Physics,5,DirectX|Shader Programming,6.2,2,Electronics|AI & Data Science,B.Tech|B.E.|B.Sc CS,0-1 year,0,1,9,13,2024-12-03,2025-04-14,0,0.5,1
LIST0824,Detect Technologies,Computer Vision Intern,Computer Vision,Remote,Remote,India,33842,INR,3,Image Processing|Keras|YOLO,3,OpenCV|Python,6.3,3,Computer Science|Electronics|Computer Engineering|AI & Data Science|Information Technology,BCA|M.Tech,Fresher,1,1,18,229,2024-07-06,2025-06-18,0,0.3,1
LIST0825,Groww,Web Development Intern,Web Development,Remote,Remote,India,15730,INR,1,Flask|React|Tailwind CSS|Django|CSS,5,Node.js|Angular,7.0,2,Electronics|Computer Science|Computer Engineering|Information Technology,B.Tech|BCA,1-2 years,1,1,6,163,2024-07-20,2025-06-08,0,0.38,1
LIST0826,Airbyte,Data Engineering Intern,Data Engineering,Hybrid,Toronto,Canada,2315,CAD,3,Scala|Hadoop|ETL|SQL,4,Kafka|Airflow,6.4,3,Computer Engineering|Information Technology|AI & Data Science|Computer Science,BCA,1-2 years,0,1,14,250,2024-09-02,2025-04-10,1,0.36,1
LIST0827,Nazara Technologies,Game Development Intern,Game Development,Hybrid,Mumbai,India,25905,INR,3,OpenGL|Unreal Engine|C++,3,Shader Programming|Blender,6.7,1,Electronics|AI & Data Science|Computer Engineering|Computer Science,B.Tech|BCA,0-1 year,0,1,14,114,2024-09-04,2025-03-05,0,0.3,0
LIST0828,Duolingo,Android Development Intern,Android Development,Remote,Remote,Singapore,3689,SGD,3,Firebase|SQLite|Jetpack Compose,3,Kotlin|Retrofit,6.3,1,Information Technology|Electronics,B.Tech,1-2 years,0,1,14,197,2024-08-27,2025-07-20,1,0.3,1
LIST0829,SentinelOne,Cybersecurity Intern,Cybersecurity,On-site,San Francisco,USA,3870,USD,3,Nmap|SIEM|Metasploit|Kali Linux|Linux,5,Cryptography|Wireshark,6.5,3,Computer Engineering|Computer Science|AI & Data Science|Information Technology|Electronics,MCA|B.Sc CS,0-1 year,0,1,8,17,2024-10-25,2025-09-16,1,0.45,1
LIST0830,Absolutdata,Data Science Intern,Data Science,On-site,Ahmedabad,India,13357,INR,6,Statistics|Python|SQL,3,Pandas|SciPy,5.1,3,Computer Engineering|Electronics|Computer Science|AI & Data Science,BCA,Fresher,1,1,17,272,2024-06-02,2025-01-17,0,0.25,0
LIST0831,King,Game Development Intern,Game Development,Remote,Remote,Singapore,2209,SGD,3,Game Physics|Shader Programming|C#|DirectX|Unity,5,OpenGL|Blender,6.6,2,AI & Data Science|Electronics,M.Tech|MCA,0-1 year,0,1,5,232,2024-11-17,2025-09-09,1,0.5,1
LIST0832,Juspay,Full Stack Development Intern,Full Stack Development,Hybrid,Chennai,India,11103,INR,1,MongoDB|GraphQL|React|Docker,4,Express.js|PostgreSQL,6.6,3,Information Technology|AI & Data Science|Computer Science|Computer Engineering|Electronics,B.E.,1-2 years,0,1,12,35,2024-12-04,2025-05-22,0,0.4,0
LIST0833,Absolutdata,Data Science Intern,Data Science,Hybrid,Mumbai,India,20152,INR,1,SciPy|Excel|Python|R|NumPy,5,Power BI|Statistics,5.2,3,AI & Data Science|Computer Science|Electronics|Computer Engineering,BCA|B.E.|B.Sc CS,Fresher,0,1,5,81,2024-06-06,2025-11-16,0,0.42,1
LIST0834,NVIDIA,Machine Learning Intern,Machine Learning,Remote,Remote,Singapore,2462,SGD,3,Jupyter|MLflow|Keras|Feature Engineering,4,Scikit-learn|Python,7.3,1,Computer Engineering|AI & Data Science,B.Sc CS|B.E.|M.Tech,0-1 year,0,1,9,290,2024-07-17,2025-10-04,1,0.4,1
LIST0835,Mistral AI,NLP / GenAI Intern,NLP / GenAI,Hybrid,New York,USA,2810,USD,6,RAG|OpenAI API|Python|Hugging Face|Vector DBs|LangChain,6,NLTK|Transformers,7.0,3,Information Technology|Computer Engineering,MCA|BCA|B.Sc CS,Fresher,0,1,3,25,2024-12-08,2025-06-18,1,0.55,1
LIST0836,Sprinklr,DevOps Intern,DevOps,Remote,Remote,India,20074,INR,1,Terraform|Bash|Grafana|Prometheus|Jenkins,5,CI/CD|Git,5.4,1,Computer Science|AI & Data Science|Information Technology,B.Tech|MCA,1-2 years,0,1,9,13,2024-07-02,2025-08-14,0,0.45,1
LIST0837,Chainlink Labs,Blockchain Intern,Blockchain,Hybrid,Seattle,USA,2815,USD,6,Web3.js|Rust|Smart Contracts,3,IPFS|Hardhat,5.5,2,AI & Data Science|Computer Engineering|Electronics|Computer Science,M.Tech|B.Sc CS,1-2 years,0,1,4,173,2024-11-26,2025-11-01,1,0.3,1
LIST0838,Apple,iOS Development Intern,iOS Development,Hybrid,London,UK,2509,GBP,6,CocoaPods|UIKit|Swift|Core Data,4,Xcode|REST API,6.8,3,Computer Science|Computer Engineering|AI & Data Science,MCA|B.Sc CS,0-1 year,0,1,20,1397,2024-11-15,2025-07-28,1,0.4,1
LIST0839,Freshworks,Web Development Intern,Web Development,On-site,Ahmedabad,India,21548,INR,6,Vue.js|Flask|HTML|JavaScript|Node.js,5,Django|CSS,5.5,2,AI & Data Science|Computer Engineering|Computer Science|Information Technology|Electronics,B.E.,Fresher,0,1,20,27,2024-09-23,2025-05-04,0,0.38,0
LIST0840,LatentView,Data Science Intern,Data Science,On-site,Bangalore,India,22173,INR,3,Statistics|Power BI|Matplotlib|R,4,SQL|SciPy,7.1,3,Computer Engineering|Computer Science|AI & Data Science,MCA|B.Tech|B.E.,Fresher,0,1,12,168,2024-11-03,2025-06-02,0,0.33,0
LIST0841,PhonePe,Android Development Intern,Android Development,Hybrid,Gurgaon,India,16754,INR,1,Kotlin|MVVM|REST API|Retrofit,4,SQLite|XML,5.1,3,Computer Engineering|Information Technology|AI & Data Science|Electronics|Computer Science,B.Sc CS|MCA,Fresher,0,1,9,218,2024-10-19,2025-11-06,0,0.4,1
LIST0842,Pinterest,iOS Development Intern,iOS Development,Remote,Remote,Singapore,1540,SGD,2,Core Data|Swift|CocoaPods,3,Xcode|Combine,5.6,2,Computer Science|Information Technology|Computer Engineering|AI & Data Science|Electronics,BCA|B.Sc CS,0-1 year,0,1,7,219,2024-10-14,2025-04-17,1,0.3,1
LIST0843,Hedera,Blockchain Intern,Blockchain,Hybrid,Toronto,Canada,806,CAD,3,Solidity|Truffle|Smart Contracts|Ethereum|Hardhat|MetaMask,6,Web3.js|DeFi,5.4,2,Computer Science|AI & Data Science|Electronics|Information Technology,B.Tech,1-2 years,0,1,13,178,2024-11-27,2025-07-12,1,0.6,1
LIST0844,TAC Security,Cybersecurity Intern,Cybersecurity,On-site,Gurgaon,India,11581,INR,2,Wireshark|Nmap|SIEM|Burp Suite,4,Networking|Python,6.3,1,Computer Engineering|Electronics|Information Technology|Computer Science|AI & Data Science,M.Tech|BCA|B.Sc CS,1-2 years,0,1,20,148,2024-09-12,2025-03-01,0,0.36,0
LIST0845,Bosch India,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,India,23542,INR,2,Sensors|C++|FreeRTOS|Arduino|C|MQTT,6,Assembly|Raspberry Pi,7.0,3,Electronics|Computer Engineering,B.Tech,0-1 year,0,1,5,237,2024-07-15,2025-04-21,0,0.55,0
LIST0846,Capgemini,Cloud Computing Intern,Cloud Computing,Hybrid,Pune,India,19364,INR,1,Lambda|Docker|Terraform|CI/CD|GCP|IAM,6,S3|Linux,6.8,1,AI & Data Science|Information Technology|Electronics,BCA|B.Tech|B.Sc CS,0-1 year,1,1,20,784,2024-10-14,2025-01-28,0,0.5,1
LIST0847,Tiger Analytics,Data Science Intern,Data Science,On-site,Kolkata,India,23135,INR,3,SQL|Python|R|Pandas|SciPy,5,NumPy|Tableau,5.8,3,Information Technology|Computer Engineering,MCA|M.Tech,1-2 years,0,1,13,88,2024-08-09,2025-05-16,0,0.42,1
LIST0848,Confluent,Data Engineering Intern,Data Engineering,On-site,Seattle,USA,3249,USD,6,Hadoop|Kafka|Apache Spark|ETL,4,dbt|SQL,6.9,3,Computer Science|Information Technology|AI & Data Science|Electronics,B.Sc CS,0-1 year,0,1,14,118,2024-11-08,2025-10-26,1,0.36,1
LIST0849,Lucideus,Cybersecurity Intern,Cybersecurity,Hybrid,Hyderabad,India,32137,INR,6,Metasploit|Nmap|Linux|Kali Linux|Cryptography,5,Burp Suite|Python,6.2,2,Computer Science|Computer Engineering|Electronics,B.E.,Fresher,0,1,17,126,2024-11-21,2025-12-18,0,0.45,1
LIST0850,TCS,Cloud Computing Intern,Cloud Computing,Remote,Remote,India,29370,INR,1,CloudFormation|Azure|Terraform,3,Docker|IAM,7.4,2,Computer Engineering|Computer Science|Electronics|Information Technology|AI & Data Science,BCA,1-2 years,1,1,18,257,2024-12-26,2025-09-16,0,0.25,0
LIST0851,Qualcomm,Embedded Systems / IoT Intern,Embedded Systems / IoT,Remote,Remote,Singapore,2571,SGD,3,C|IoT Protocols|Assembly|PCB Design|RTOS,5,FreeRTOS|Arduino,5.8,3,Information Technology|Electronics|Computer Engineering|AI & Data Science|Computer Science,B.E.|M.Tech,Fresher,0,1,15,838,2024-11-17,2025-07-16,1,0.45,1
LIST0852,ARM,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Toronto,Canada,2410,CAD,6,Assembly|MQTT|PCB Design|RTOS|C|IoT Protocols,6,FreeRTOS|Arduino,6.3,2,Computer Science|Electronics|Computer Engineering|AI & Data Science|Information Technology,B.Tech|M.Tech|MCA,0-1 year,0,1,17,147,2024-09-05,2025-10-28,1,0.55,1
LIST0853,HashCash,Blockchain Intern,Blockchain,Hybrid,Kolkata,India,24663,INR,1,DeFi|Smart Contracts|Hardhat|Solidity|MetaMask|IPFS,6,Truffle|Rust,6.2,3,Information Technology|Electronics|AI & Data Science,M.Tech,Fresher,1,1,7,17,2024-11-01,2025-12-10,0,0.6,1
LIST0854,ThoughtWorks,DevOps Intern,DevOps,On-site,Gurgaon,India,20802,INR,2,Git|Bash|Linux,3,CI/CD|Kubernetes,6.4,1,Information Technology|Electronics|Computer Science|AI & Data Science|Computer Engineering,BCA,0-1 year,0,1,6,380,2024-10-13,2025-03-11,0,0.27,0
LIST0855,Junglee Games,Game Development Intern,Game Development,Remote,Remote,India,31524,INR,6,OpenGL|Shader Programming|Blender|Unity|C#,5,Godot|Game Physics,7.2,1,Computer Engineering|Information Technology|Computer Science|AI & Data Science|Electronics,M.Tech|B.Sc CS,Fresher,0,1,5,193,2024-12-10,2025-02-18,0,0.5,0
LIST0856,Detect Technologies,Computer Vision Intern,Computer Vision,Hybrid,Bangalore,India,24078,INR,6,MediaPipe|YOLO|Python|Image Processing,4,NumPy|PyTorch,6.4,3,AI & Data Science|Computer Science|Computer Engineering,M.Tech|MCA,Fresher,1,1,7,44,2024-10-23,2025-03-28,0,0.4,1
LIST0857,Nazara Technologies,Game Development Intern,Game Development,Hybrid,Bangalore,India,24934,INR,2,Shader Programming|Blender|C#|Godot,4,Unreal Engine|Game Physics,5.4,2,Computer Engineering|Electronics|AI & Data Science|Computer Science|Information Technology,B.Sc CS|M.Tech|B.Tech,0-1 year,1,1,13,81,2024-09-18,2025-03-17,0,0.4,1
LIST0858,Databricks,Data Science Intern,Data Science,Remote,Remote,Singapore,1272,SGD,6,Statistics|Tableau|Matplotlib|Pandas,4,Power BI|Seaborn,5.5,3,Information Technology|Electronics,B.Sc CS|MCA|B.Tech,1-2 years,0,1,9,643,2024-09-10,2025-01-05,1,0.33,1
LIST0859,TCS,Cloud Computing Intern,Cloud Computing,Remote,Remote,India,32916,INR,2,Terraform|CI/CD|Lambda,3,IAM|Azure,5.2,2,Information Technology|AI & Data Science|Computer Science|Computer Engineering|Electronics,MCA,0-1 year,0,1,5,46,2024-06-18,2025-01-14,0,0.25,0
LIST0860,Retool,Full Stack Development Intern,Full Stack Development,On-site,Berlin,Germany,2359,EUR,1,GraphQL|PostgreSQL|MongoDB|Docker|React|Redis,6,TypeScript|Express.js,6.0,1,Computer Science|Computer Engineering,B.Tech|MCA|B.Sc CS,Fresher,0,1,13,117,2024-11-06,2025-11-25,1,0.6,1
LIST0861,Coinbase,Blockchain Intern,Blockchain,Hybrid,New York,USA,2653,USD,2,Truffle|MetaMask|Ethereum|Web3.js,4,Hardhat|Solidity,7.3,3,Computer Science|Electronics,B.Sc CS,0-1 year,0,1,10,28,2024-08-20,2025-06-21,1,0.4,1
LIST0862,Dunzo,iOS Development Intern,iOS Development,Remote,Remote,India,29392,INR,6,REST API|Xcode|ARKit|Combine,4,Firebase|UIKit,5.4,3,Computer Engineering|Information Technology|AI & Data Science|Electronics|Computer Science,B.Sc CS|M.Tech,Fresher,0,1,6,93,2024-07-20,2025-01-05,0,0.4,1
LIST0863,Okta,Cybersecurity Intern,Cybersecurity,Remote,Remote,Singapore,3289,SGD,6,OWASP|Nmap|Burp Suite,3,Metasploit|Linux,5.9,3,Computer Science|AI & Data Science|Computer Engineering|Electronics|Information Technology,B.E.|B.Tech|BCA,Fresher,0,1,5,93,2024-09-17,2025-04-02,1,0.27,0
LIST0864,Gnani.ai,NLP / GenAI Intern,NLP / GenAI,Hybrid,Noida,India,13484,INR,6,LangChain|GPT|RAG|Vector DBs,4,spaCy|Transformers,6.0,2,Computer Engineering|Information Technology|AI & Data Science|Electronics|Computer Science,B.Sc CS,1-2 years,0,1,17,46,2024-07-20,2025-10-09,0,0.36,0
LIST0865,OLA,Data Engineering Intern,Data Engineering,Hybrid,Gurgaon,India,15526,INR,6,Scala|Hadoop|Airflow|Python|Snowflake,5,Apache Spark|ETL,6.6,3,Computer Science|Computer Engineering|Electronics|AI & Data Science|Information Technology,M.Tech,0-1 year,0,1,15,640,2024-11-14,2025-04-25,0,0.45,0
LIST0866,HCL,Cloud Computing Intern,Cloud Computing,Remote,Remote,India,29065,INR,1,S3|Docker|CI/CD|IAM|Terraform|AWS,6,Lambda|Linux,7.0,3,Information Technology|Computer Science|Electronics|AI & Data Science,BCA|B.Tech,0-1 year,1,1,16,101,2024-06-13,2025-12-03,0,0.5,1
LIST0867,LatentView,Data Science Intern,Data Science,On-site,Gurgaon,India,28965,INR,1,Python|NumPy|Tableau,3,Excel|SciPy,5.1,3,Electronics|Computer Engineering|Computer Science,B.Tech|MCA|B.E.,1-2 years,1,1,13,177,2024-10-07,2025-06-15,0,0.25,0
LIST0868,Bosch India,Embedded Systems / IoT Intern,Embedded Systems / IoT,On-site,Hyderabad,India,19685,INR,1,FreeRTOS|C++|Sensors,3,Raspberry Pi|Assembly,5.8,2,Electronics|Computer Science,B.Tech|MCA|B.Sc CS,Fresher,0,1,10,545,2024-11-25,2025-10-13,0,0.27,0
LIST0869,Quick Heal,Cybersecurity Intern,Cybersecurity,On-site,Kolkata,India,31259,INR,2,Nmap|OWASP|Cryptography,3,Wireshark|Burp Suite,7.3,3,AI & Data Science|Information Technology|Computer Science|Computer Engineering|Electronics,B.Tech|BCA|B.E.,0-1 year,1,1,3,5,2024-09-02,2025-03-09,0,0.27,0
LIST0870,Rapido,Android Development Intern,Android Development,Hybrid,Delhi,India,13031,INR,3,Java|Kotlin|Jetpack Compose|MVVM|SQLite|Android Studio,6,Firebase|XML,7.4,3,Computer Science|AI & Data Science,MCA|BCA|B.E.,Fresher,0,1,16,678,2024-10-28,2025-09-18,0,0.6,0
LIST0871,Shopify,Web Development Intern,Web Development,Remote,Remote,Singapore,2737,SGD,2,HTML|JavaScript|Vue.js|REST API|TypeScript,5,Node.js|Flask,6.8,1,Information Technology|Electronics,BCA|B.Sc CS,1-2 years,0,1,15,404,2024-12-25,2025-11-02,1,0.38,1
LIST0872,Krutrim,NLP / GenAI Intern,NLP / GenAI,On-site,Gurgaon,India,11097,INR,2,Vector DBs|RAG|Python|BERT|LangChain,5,NLTK|Hugging Face,7.2,1,AI & Data Science|Computer Science|Electronics|Computer Engineering,B.Tech|M.Tech|B.Sc CS,Fresher,1,1,15,405,2024-10-11,2025-07-07,0,0.45,0
LIST0873,Snap,iOS Development Intern,iOS Development,Remote,Remote,Singapore,3500,SGD,2,ARKit|Swift|Firebase|CocoaPods|Xcode|SwiftUI,6,REST API|Combine,6.3,3,Electronics|Computer Science|Information Technology|AI & Data Science|Computer Engineering,B.E.|B.Sc CS|BCA,Fresher,1,1,7,199,2024-08-28,2025-01-20,1,0.6,1
LIST0874,Sankalp Semiconductor,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Gurgaon,India,33924,INR,1,FreeRTOS|Sensors|RTOS|C|Raspberry Pi,5,PCB Design|MQTT,7.0,1,Computer Engineering|Computer Science|Information Technology|Electronics|AI & Data Science,B.E.|MCA,Fresher,1,1,2,62,2024-10-06,2025-02-01,0,0.45,1
LIST0875,Tessolve,Embedded Systems / IoT Intern,Embedded Systems / IoT,Hybrid,Ahmedabad,India,15129,INR,1,RTOS|Sensors|Assembly,3,FreeRTOS|IoT Protocols,7.3,1,AI & Data Science|Information Technology,B.E.,0-1 year,0,1,12,69,2024-12-10,2025-07-09,0,0.27,0
LIST0876,ThoughtWorks,DevOps Intern,DevOps,Remote,Remote,India,29570,INR,2,Kubernetes|CI/CD|Docker|Linux,4,Terraform|Prometheus,6.2,1,Computer Science|AI & Data Science|Electronics|Computer Engineering|Information Technology,B.Tech|B.Sc CS|B.E.,0-1 year,0,1,6,401,2024-12-23,2025-08-03,0,0.36,0
LIST0877,Urban Company,Data Engineering Intern,Data Engineering,Remote,Remote,India,18341,INR,6,dbt|Scala|Hadoop,3,Python|Kafka,5.0,2,AI & Data Science|Information Technology,MCA|B.Sc CS|BCA,0-1 year,0,1,6,251,2024-11-20,2025-12-15,0,0.27,0
LIST0878,Niramai,Computer Vision Intern,Computer Vision,Hybrid,Ahmedabad,India,9596,INR,3,Deep Learning|NumPy|OpenCV|TensorFlow,4,YOLO|PyTorch,5.4,1,Computer Engineering|AI & Data Science|Electronics,BCA|MCA|M.Tech,Fresher,1,1,20,412,2024-06-23,2025-05-28,0,0.4,1
LIST0879,Dunzo,iOS Development Intern,iOS Development,On-site,Ahmedabad,India,9261,INR,1,Xcode|Combine|Firebase|Core Data|CocoaPods,5,SwiftUI|Swift,5.2,3,Computer Engineering|Computer Science|Electronics,B.Sc CS|M.Tech|BCA,0-1 year,0,1,11,65,2024-10-04,2025-10-05,0,0.5,1
LIST0880,Hugging Face,Machine Learning Intern,Machine Learning,Hybrid,Seattle,USA,2545,USD,1,Python|Scikit-learn|XGBoost,3,MLflow|Jupyter,5.5,2,AI & Data Science|Computer Engineering|Electronics|Computer Science|Information Technology,MCA,1-2 years,1,1,14,187,2024-08-27,2025-07-18,1,0.3,1
LIST0881,Confluent,Data Engineering Intern,Data Engineering,On-site,Seattle,USA,2711,USD,3,Hadoop|Snowflake|dbt|BigQuery,4,Airflow|Kafka,5.8,3,AI & Data Science|Information Technology|Computer Engineering|Electronics|Computer Science,B.Sc CS,Fresher,0,1,14,45,2024-11-06,2025-10-19,1,0.36,1
LIST0882,Stellapps,Computer Vision Intern,Computer Vision,Hybrid,Delhi,India,26318,INR,1,MediaPipe|Image Processing|Python|YOLO|TensorFlow,5,NumPy|Deep Learning,5.3,1,AI & Data Science|Computer Engineering,B.Sc CS|M.Tech|B.E.,0-1 year,1,1,14,248,2024-07-09,2025-03-03,0,0.5,1
LIST0883,Okta,Cybersecurity Intern,Cybersecurity,On-site,Seattle,USA,2009,USD,2,Linux|Cryptography|OWASP,3,Metasploit|SIEM,5.3,1,Computer Engineering|Electronics|Computer Science|Information Technology,MCA|B.Sc CS,Fresher,0,1,2,71,2024-09-13,2025-12-03,1,0.27,0
LIST0884,Niramai,Computer Vision Intern,Computer Vision,On-site,Pune,India,17782,INR,2,YOLO|Keras|Image Processing,3,NumPy|Python,6.9,3,Computer Engineering|Computer Science|Information Technology|Electronics|AI & Data Science,MCA|B.Sc CS|B.Tech,0-1 year,1,1,7,17,2024-11-02,2025-04-16,0,0.3,1
LIST0885,Apple,iOS Development Intern,iOS Development,Remote,Remote,Singapore,1802,SGD,6,SwiftUI|ARKit|Xcode|Core Data,4,CocoaPods|UIKit,6.3,2,Computer Engineering|Information Technology,B.Sc CS|B.E.|M.Tech,Fresher,1,1,15,580,2024-12-05,2025-05-15,1,0.4,1
LIST0886,HashCash,Blockchain Intern,Blockchain,On-site,Noida,India,34542,INR,6,Rust|Web3.js|Truffle|Ethereum|IPFS,5,MetaMask|Solidity,6.3,2,Information Technology|Electronics|AI & Data Science,B.Tech|B.Sc CS,Fresher,0,1,2,14,2024-09-07,2025-07-12,0,0.5,1
LIST0887,Zynga India,Full Stack Development Intern,Full Stack Development,Hybrid,Pune,India,11415,INR,1,TypeScript|Node.js|REST API|GraphQL,4,Docker|Redis,7.3,3,Electronics|Computer Engineering|Computer Science|AI & Data Science,M.Tech|BCA|B.Sc CS,0-1 year,0,1,7,275,2024-06-09,2025-09-13,0,0.4,0
LIST0888,WazirX,Blockchain Intern,Blockchain,Hybrid,Kolkata,India,30330,INR,1,Web3.js|Smart Contracts|Ethereum|Rust|MetaMask|Hardhat,6,Solidity|DeFi,6.0,2,AI & Data Science|Information Technology|Computer Engineering,B.E.,Fresher,1,1,9,537,2024-10-03,2025-09-06,0,0.6,1
LIST0889,Mu Sigma,Data Science Intern,Data Science,On-site,Bangalore,India,23502,INR,1,NumPy|SQL|Power BI|Python,4,Pandas|R,7.0,2,Electronics|AI & Data Science,MCA|BCA|B.E.,1-2 years,0,1,3,10,2024-07-06,2025-10-06,0,0.33,0
